temperature,humidity,wind_speed,rain
37.33013332,70.2701044,5.866409214,0
16.5859737,47.52997465,40.71620825,0
30.2040297,52.14096862,12.13654757,0
36.14220281,50.14691283,26.1010404,0
33.18520568,75.78158139,36.36115627,0
24.37025533,32.79593343,28.46214985,0
34.8374929,67.05207254,47.81215846,0
24.12111309,41.80183804,25.40926468,0
21.80678173,62.2744574,41.46092926,0
16.79511779,94.48937202,15.36883207,0
24.45590698,30.03504984,7.468256018,0
15.67104633,34.17049091,8.420829514,0
25.89606318,69.20229311,39.41373096,0
29.75108949,31.49583491,9.223767298,0
27.17601051,80.90918231,38.35735062,0
36.58541506,70.24636951,48.09321517,0
37.67629009,35.32579421,36.93780622,0
32.20855163,43.39696608,3.633033096,0
38.49033614,41.08993821,3.526510915,0
15.41110869,82.54272388,20.84851969,0
37.16145833,98.24910071,47.22863902,0
37.63880853,68.20729793,49.8285433,0
25.34106214,46.43424845,25.54944051,0
16.36374726,70.91512773,2.742623105,0
22.53643154,56.55574135,19.5990837,0
34.5631016,83.9097526,30.89088054,0
33.94287843,87.63950416,26.44158852,0
17.5219525,99.23529386,3.991670331,0
36.73701902,54.53502755,35.57917856,0
25.96198983,83.09847696,5.148980359,0
28.79736528,58.48590219,15.98209696,0
29.44668041,79.70202708,29.21106511,0
24.33012975,56.81160976,21.74024888,0
27.09363591,78.11319156,15.25532323,1
18.58875015,92.60222701,28.59040798,0
20.10460038,88.79873878,28.30204026,0
16.69139861,68.69333767,15.76583955,0
15.50027616,68.66359304,29.16795912,0
25.32362927,83.69702319,35.38877015,0
36.80693862,42.85625283,40.26417129,0
30.29708011,81.76990291,38.85896025,0
38.55188785,59.63747718,15.74877656,0
16.54018048,53.63850334,36.94281948,0
27.35455825,87.89820903,23.93228542,1
15.50068783,39.21735192,43.06708481,0
34.29491283,90.89391484,44.07722574,0
23.66897645,79.25483902,3.386815827,0
21.5815025,50.9731645,17.98667984,0
32.33660468,61.76282771,2.179137535,0
25.11357916,86.84489887,28.51445783,0
30.6508849,50.25483155,41.18314217,0
28.74805019,42.10683788,10.5046581,0
36.83500944,61.91530026,27.29565839,0
23.0476804,76.09093395,3.973673612,0
35.46679702,88.07553467,47.60217717,0
37.17044207,40.82925491,48.45140673,0
28.69848822,49.8888244,34.24557825,0
31.67097909,65.12188759,23.7022932,0
16.50420993,87.66314004,3.435600805,0
17.0150871,32.75795828,35.72232613,0
17.74600605,45.51357814,11.26392643,0
27.39962333,98.15603869,25.3974123,0
22.78118624,35.69271415,1.821930263,0
15.80741362,92.78923964,7.765064011,0
15.90029917,65.54327606,35.85454135,0
37.88181085,95.43881485,1.947232965,0
21.89000391,59.84242952,39.13409682,0
20.33867504,43.56107596,10.49296084,0
26.12881734,71.54551792,38.76539254,0
21.48975908,44.81322855,19.69224316,0
15.82044498,94.7580632,38.65752323,0
24.37038421,72.33395345,1.84523293,0
36.18152874,66.6619682,26.84376565,0
16.09645113,72.97027551,41.93697382,0
31.88441756,54.64450076,24.19238404,0
39.67898529,68.71795531,36.43999749,0
37.68589279,48.67701003,30.34077284,0
17.89768864,40.28251588,8.824420209,0
19.02772005,52.78177144,38.01482804,0
17.6300689,63.16746666,42.45912856,0
29.50853581,65.30133786,13.64162058,0
39.7286545,68.23261375,23.81866627,0
38.32074175,80.83628218,2.099698146,0
34.59091995,89.73536065,25.88875376,0
27.86117448,99.33995241,19.6233624,1
31.16446269,89.15595406,39.21002042,0
37.77230442,74.2713091,0.108974281,0
21.3483476,67.82268813,25.98359053,0
33.38222577,41.55121221,49.27599394,0
32.78371543,96.91974058,42.72858145,0
28.23956235,57.05159749,31.93251047,0
32.58977357,63.93761098,18.94087095,0
26.80832907,37.60213214,6.716196052,0
24.39322821,66.30490941,38.35634158,0
23.82986052,63.34547056,0.378335287,0
22.88975517,77.71312288,22.24188133,0
37.17445767,30.96577706,49.36437934,0
29.00979428,35.35573949,14.63027125,0
33.7956092,48.59447018,12.00883665,0
36.48969584,55.18507865,29.88832919,0
15.44136789,63.34866855,43.8057783,0
39.15808241,49.02008366,45.10903546,0
17.31343156,76.29209115,19.12020785,0
25.44408152,74.13887414,32.94713493,0
19.63227566,75.70349904,14.69704833,0
35.44043867,70.66934075,35.99754055,0
28.25916717,97.49642399,14.93709026,1
28.61436084,33.69138999,24.75448164,0
37.31921994,31.8930988,17.30004812,0
25.19898309,87.02511252,41.55760276,0
15.59826095,69.36900175,26.95358357,0
39.61473277,99.39347718,18.88699704,0
23.91951793,34.60665803,8.823912932,0
16.1767526,37.62063657,18.56273666,0
39.27403662,44.06725446,34.76147568,0
29.90646768,37.12647712,28.81679447,0
15.81521531,84.69610217,39.7471065,0
23.03515616,53.65454887,8.558999792,0
17.73682413,34.30064187,33.70341919,0
17.92318126,41.50790076,5.253715308,0
30.64611692,68.14065641,16.75921195,0
25.68636422,37.9664317,28.88065439,0
20.00529981,81.46999585,33.65628857,0
34.91825153,62.28374148,47.64705691,0
33.13951854,47.68435497,5.39176728,0
34.46495857,92.69271394,10.85645392,1
37.43614588,39.19907461,40.71487457,0
17.04225859,78.12951955,20.53141469,0
21.26111584,54.14948751,8.836998953,0
20.87995911,99.5701044,34.15827405,0
26.56951504,88.1638886,33.67506256,0
15.94685199,82.263582,32.85919213,0
31.72749898,97.14697531,15.77181458,1
26.4257643,71.57764243,31.19008776,0
34.25453966,32.08156645,34.08648439,0
25.88628634,67.81794662,43.16449692,0
27.16654081,70.84475347,40.13788215,0
16.15441227,50.07794481,41.71957502,0
31.84900634,91.35265065,31.47207446,0
26.48775237,64.44935953,5.218457719,0
35.44360116,97.36263153,3.097823762,0
26.97331765,49.68740104,0.996869609,0
22.92362081,96.53022697,24.17417082,0
29.18660459,59.20129649,41.23947514,0
22.89946827,40.55202874,7.38680108,0
16.39821115,46.93988056,16.5421446,0
33.25854004,58.81410774,48.02261845,0
36.60511419,77.96103938,24.12587215,0
38.69509741,75.89929195,30.98785865,0
35.1637463,60.33914449,3.109928844,0
36.61489158,79.03886999,31.3298543,0
25.53749413,72.80577511,4.854678101,0
19.29420088,77.54176362,31.44237409,0
37.25886898,89.37875658,40.76492447,0
37.78289279,75.22421062,14.90416446,0
20.53122095,94.83908945,9.987176675,0
18.91182907,40.48389941,40.61857962,0
19.15404273,60.93613349,23.52036662,0
38.46323792,56.74212831,23.24963019,0
24.23556643,39.69183353,48.09793193,0
23.35774417,72.17535615,1.324232512,0
37.31698293,82.01306435,5.533567707,0
25.51303558,85.67406552,41.57566705,0
18.60057185,65.64160319,23.63148027,0
36.85925767,49.44265,48.81150252,0
37.49963686,33.72478437,18.91029365,0
37.90106606,46.41937026,27.9818678,0
24.83420973,89.15868976,7.932221044,0
30.06236948,38.54683809,3.767705147,0
29.54928883,94.35678293,4.842258962,0
33.76361355,82.51372366,4.69161047,0
15.03437174,87.57364665,36.39391326,0
25.77071109,71.44766739,12.80968831,1
26.53056283,41.97150611,5.442037309,0
30.94098172,71.9420181,24.72041615,1
16.43890355,36.61012395,25.44202319,0
17.61448823,64.3852024,38.47534936,0
39.83825825,51.86003633,23.27670389,0
36.90869007,41.1574277,36.70894632,0
21.90749982,62.40899339,22.96127861,0
37.37336184,36.65331478,44.0950999,0
17.43962331,65.16045832,17.39903344,0
24.59350053,78.48467066,0.290459385,0
24.07459598,72.79038445,18.20771311,0
21.47105402,91.49646123,35.55881954,0
34.79864719,52.20924408,27.85387908,0
15.44303871,58.07280053,47.64634778,0
34.44411152,63.68636439,3.013309149,0
27.79102002,63.15623478,43.15732234,0
23.39377312,48.11266149,45.70026228,0
24.79838419,85.44615064,26.17661755,0
18.05976312,36.68470996,10.01299456,0
20.13356421,99.80488173,11.2683245,0
25.75361107,38.18767025,33.28125216,0
34.26669136,40.85032872,1.67953453,0
20.7212746,46.80599445,2.052919917,0
29.06175839,96.58854848,38.22567891,0
29.6314238,62.70608529,23.37183891,0
17.48023473,43.83242542,8.735924682,0
28.73945495,99.80609954,4.429119444,0
22.20578117,80.54861478,37.50939837,0
25.61250121,35.35487437,4.227739684,0
37.45090559,89.94233936,2.071602012,0
31.85428028,92.01485706,3.753578973,0
24.26450021,38.66516526,3.837330558,0
18.36384802,59.96986509,22.98351004,0
21.10229449,84.45160894,47.3971905,0
33.67036225,54.40293962,13.9475313,0
22.29376564,41.3267993,12.65913791,0
23.25785442,57.82267524,17.3641693,0
29.54419362,81.39376908,8.254702546,0
28.71229631,42.98614064,32.84041277,0
30.29910003,65.13912291,24.84691277,0
24.14346632,88.16623155,7.124766022,0
26.27548885,32.90287535,31.52851397,0
35.93368619,88.27945475,25.86313724,0
27.65697353,31.51632093,1.533314251,0
27.18730872,33.59788988,1.606270452,0
27.90508172,96.17704468,19.32597667,1
17.66302553,53.22379443,43.0129788,0
23.33198725,68.70782243,10.82321834,0
38.91550061,51.46625773,39.18330041,0
33.78315412,61.9672409,27.5087285,0
20.48255816,34.9362087,39.71189323,0
27.11594795,60.01192102,18.93845165,0
25.44747649,52.35079834,27.94480972,0
21.30929561,49.12080917,14.79400153,0
31.164594,60.93870698,11.87061548,0
26.892754,73.9139355,1.99878221,0
16.50703491,58.04708726,8.239278655,0
37.38503677,46.5922331,16.83417062,0
36.35530322,97.61154192,26.67569031,0
26.77430307,63.77052639,28.89853955,0
29.88500964,50.86062888,29.23058396,0
34.29856683,95.2180573,27.15865953,0
24.36911918,67.80445629,29.90382042,0
27.3253825,72.14172831,26.19991103,0
17.51564711,35.98878099,27.20974069,0
21.33671772,30.74959395,38.8491607,0
34.08471489,60.97528549,25.06838661,0
33.14481669,37.15127963,22.78377205,0
17.35275512,36.26899318,35.93199122,0
31.92271675,58.01169258,38.93742272,0
28.62318238,65.44610477,30.58122029,0
17.93449874,72.26002656,17.09058891,0
15.41530036,74.1470878,9.700145449,0
37.68843914,99.36742887,49.72650328,0
20.4152558,44.84592194,13.8893198,0
19.64429379,70.04397711,34.12835532,0
34.13516881,49.48683108,47.34496335,0
37.02520851,46.64632803,26.155491,0
25.94969029,98.30920832,23.2394669,1
16.56205495,34.97666741,18.61048359,0
16.07751406,76.89567731,0.81447374,0
17.0052591,98.97542177,4.42690835,0
17.41097955,55.49663911,30.08530887,0
31.77297221,71.20776994,2.288061162,0
23.49812345,37.56304285,3.418390465,0
23.61172822,35.2501609,40.51792417,0
32.65955853,99.11290816,1.522384021,0
20.12604186,63.96301442,38.49174127,0
16.60538049,82.98784997,5.311363109,0
33.78221805,99.78718499,25.56564807,0
33.23620655,92.56385267,14.02261344,1
24.94606587,52.23035342,35.75037452,0
15.513745,72.53502434,34.71690129,0
22.64343931,43.77467772,24.20865441,0
16.45230196,95.15702793,16.85748393,0
25.2293574,38.76058435,0.698349499,0
21.63413372,41.72513098,8.063056834,0
37.13096097,92.99269709,9.496326255,0
20.16780407,50.42009431,13.79937732,0
34.4802096,78.87170085,36.93777524,0
18.70984256,83.91102359,23.55666638,0
24.04916128,61.19776984,9.292381206,0
17.00574085,71.21332479,9.75646846,0
27.6129811,81.44221225,6.591904374,0
28.07370032,68.79620292,5.996241393,0
27.40199451,63.14295175,33.32400968,0
34.39146481,65.02015751,19.03246328,0
24.22375636,55.53353161,37.72917063,0
16.45910556,69.42874505,13.18097024,0
25.32271396,36.17043051,27.70143645,0
34.64768935,64.28366966,1.312179109,0
33.35081283,63.81050136,0.155344086,0
37.92695616,75.30074911,43.69147646,0
29.30123592,70.73942845,43.50051847,0
26.08392263,47.56491773,18.14127377,0
28.02823262,69.11811564,37.02351179,0
22.51639839,31.76880241,45.85440656,0
38.221767,70.59892369,35.51553779,0
34.59158743,92.18721549,40.56628492,0
38.48922638,48.14546092,13.49580675,0
29.84065079,66.46425858,32.68079041,0
31.1439343,33.90401292,46.63224226,0
27.04973057,34.07450572,22.91075311,0
15.60219705,94.26066453,22.53233645,0
23.61760437,48.06391702,44.01554801,0
37.54448563,64.41302497,8.734644138,0
29.88735164,49.81317759,16.83669486,0
32.0766956,41.68187828,24.02384714,0
24.51974263,65.22181141,33.03144163,0
33.88154037,63.8784592,40.46793531,0
30.7217219,75.63841608,1.421956155,0
24.81757741,90.97564285,23.6500894,0
18.83632581,35.79072174,3.332205246,0
30.4484653,88.22681903,36.03400964,0
22.60241206,43.07967085,8.601763397,0
27.35710977,80.65814856,0.922181988,0
37.60903423,52.66261944,18.87466096,0
17.73606218,76.3623517,11.7411404,0
27.25682741,96.41624341,24.35777293,1
29.25257146,91.03535208,14.75013519,1
29.12920002,63.63207413,20.30132167,0
34.66011904,41.88030874,4.63213064,0
18.1917915,60.82966122,4.078954625,0
16.39693924,63.39995257,1.426738561,0
28.186466,95.16498501,6.45247995,0
25.59989026,88.44537181,37.43442568,0
23.46373112,86.25775261,36.03112699,0
27.18034313,81.57783643,26.02713772,0
28.8877373,46.62307787,30.68718516,0
16.43292234,46.9119195,6.295693589,0
37.50757888,36.22051505,39.03809804,0
24.13151217,96.45524067,38.08648633,0
34.2922188,49.63811961,12.55787818,0
32.61112876,62.78732942,29.49039021,0
25.59101609,71.24993425,41.15599776,0
30.22339149,92.23472835,0.448075576,0
39.56237804,98.42523054,41.76526326,0
29.30459193,51.40414945,47.42390444,0
20.64859677,86.12936632,13.99123744,0
30.95364618,56.41363827,27.56028802,0
35.60082968,78.41582093,1.835621987,0
25.25746097,31.21997578,26.6255896,0
18.634537,85.01301571,6.9151948,0
38.48827995,53.18311977,9.70670707,0
24.49577793,97.97089718,46.06957162,0
39.76396095,80.71551005,35.52896739,0
24.80434426,42.65942648,42.95467108,0
23.3230201,94.51072655,15.55768073,0
36.30648055,55.16875373,37.56210832,0
20.63623558,49.05075974,18.48985092,0
20.71580057,64.60943282,10.49333502,0
38.14299025,44.56315477,33.52526795,0
33.95362943,77.96722007,32.22482253,0
26.66649154,78.10178986,41.76037139,0
29.91090008,32.63293494,49.17808739,0
21.70345018,41.28905548,16.20801865,0
26.74765315,44.68252573,10.63580055,0
36.42102193,44.7655913,40.60159192,0
32.70379941,38.25180235,11.26822435,0
34.4990245,63.53543778,34.50640103,0
22.65884607,88.32787816,13.06665283,0
28.86752327,73.35940521,2.109740457,0
31.50965969,30.77872886,20.00000632,0
16.28420732,77.73326977,2.016520256,0
39.70178066,67.02858737,6.603140173,0
16.47644884,92.05602139,11.49712193,0
26.87716423,46.4297316,43.0520757,0
34.47339821,95.95604913,9.672082977,0
28.85793792,88.78203685,49.04402684,0
32.45233219,66.33540011,20.69488369,0
37.94821854,42.22552253,47.49868279,0
31.01038002,73.79328557,42.17509588,0
29.35785268,51.79338924,5.947766268,0
22.69415005,31.01492995,42.60786662,0
32.01773912,44.27821969,46.82317764,0
29.86516481,37.41139701,2.126508768,0
24.08601879,73.06988964,22.05660819,0
32.85444923,73.13779592,30.86772833,0
38.74318554,61.80464517,42.03390865,0
39.22052975,50.23459264,32.48330069,0
24.92318918,33.65512018,23.60800083,0
22.73658785,96.10184238,14.86543457,0
22.43542497,55.19826716,2.400469111,0
25.35820842,82.62312845,32.44043269,0
21.73003619,87.04846291,11.80693876,0
24.12825873,99.31209497,31.89995409,0
31.40964477,75.4731714,19.97266388,1
35.48468173,95.86072038,41.72011479,0
30.48094886,74.91353635,35.61646637,0
37.4743462,98.21468122,22.00756888,0
26.29271304,53.68423044,38.77183784,0
33.70346177,46.17525027,24.33890382,0
25.05054366,81.51078434,10.99990608,1
32.36070723,96.14625345,36.82043067,0
34.53049025,99.59869629,14.28664291,1
19.84927731,65.64890811,11.90587771,0
29.97323515,91.06427496,14.99788706,1
22.55011242,85.12975327,0.987479358,0
17.80508953,50.39738326,37.89059533,0
34.10887993,89.99994063,27.95359241,0
32.03951372,96.76184741,48.55939857,0
32.35981987,76.08509294,19.83389315,1
36.71196089,87.47834983,25.31629075,0
33.92615015,99.93403566,29.52335296,0
20.74285725,93.47082966,14.22328721,0
23.73264632,64.04602071,31.34663907,0
39.01930725,57.65685937,9.982208585,0
21.26579731,85.68544471,13.96722754,0
21.77560568,54.37838773,35.67213015,0
20.39752121,62.38728583,42.45723366,0
22.63255013,88.24221257,37.45560626,0
15.59350273,75.44687778,38.22110506,0
26.80182101,80.28258173,45.71892692,0
39.16509463,58.13257015,28.46160196,0
38.60834259,58.44428908,23.30637769,0
18.37502551,61.26702454,33.2975893,0
37.2995658,92.66063376,16.30188963,0
34.03165907,56.85872164,26.23017515,0
19.23707178,52.609036,43.95716331,0
34.90663292,65.94634533,17.3673466,0
29.85923135,91.35705246,47.21036199,0
24.02596585,58.75640313,38.69203965,0
36.82895825,71.20158176,9.504028277,0
18.2705666,64.63760663,4.484414312,0
32.35234018,61.57863244,26.44201191,0
30.28510041,80.92110888,35.86897427,0
21.84455298,64.28892258,30.46109591,0
25.7765679,99.21094928,35.50973988,0
17.98677839,52.56209045,1.454616022,0
38.23161275,98.73378751,0.579053912,0
21.42198664,40.6250446,13.49784976,0
30.09464315,68.4581304,49.86462918,0
34.40909419,42.92160396,38.49462319,0
26.52476383,93.07316461,32.01341386,0
18.93207104,41.04763063,23.10471347,0
22.01918369,84.65584627,12.93729476,0
38.64711975,39.96140719,6.108891288,0
32.34111898,38.47533518,46.69851183,0
16.15244138,65.63773803,13.99194778,0
33.37553152,38.22484164,30.8005028,0
34.5833468,57.16576237,3.367199758,0
20.42936518,50.24007005,8.203309992,0
25.64173692,86.95153751,32.24875924,0
35.45947173,42.92889088,30.84874791,0
25.55207255,82.95529039,17.95205464,1
38.25746587,91.74277506,26.91177664,0
26.20591812,74.49374511,7.729211125,0
24.78208376,89.00120223,24.08469247,0
21.6904791,71.53080669,2.619155807,0
32.25554499,54.46298986,12.4371697,0
22.96468442,77.37361933,26.64188921,0
21.71090632,80.54520722,31.07591569,0
34.10467171,98.25028121,37.66009204,0
23.88320229,79.19296688,23.71794208,0
31.34063073,32.52997986,9.195183784,0
37.02726039,57.46985084,9.001633832,0
33.12226477,84.96591414,33.94978516,0
36.41622074,58.31804715,21.46963704,0
26.02243786,72.20719659,21.6507494,1
22.03511002,98.38945326,35.0653887,0
30.13725736,53.92341213,11.48831166,0
36.80777379,86.3077333,15.60909615,0
38.19178669,66.87732261,39.13821239,0
20.16091436,36.38235769,12.53916261,0
18.87981014,30.49376102,23.02612893,0
24.22120663,52.0643398,48.62548652,0
19.37527365,31.37895424,6.98208836,0
15.36092397,97.48319558,38.30326069,0
20.65221786,44.06886855,15.25872591,0
35.92700243,69.42707106,24.19258556,0
38.81868925,57.1744303,29.84780425,0
34.65860828,52.69193064,5.304427025,0
24.90593249,56.65581638,38.73594343,0
15.93858844,62.80212545,0.860041877,0
32.13890925,76.80032372,32.23139764,0
26.59358486,87.50372403,26.90347576,0
24.22814705,36.6440509,21.69726321,0
33.70916627,83.96123633,30.95559863,0
33.41820194,50.157467,30.46821645,0
26.33266699,37.60831121,49.23650665,0
33.37731649,36.69040491,7.375771458,0
30.05325273,87.09140686,22.13988952,1
35.11866746,98.25142052,5.496973647,0
28.38610142,90.32721913,19.86728575,1
15.37862669,44.50591909,37.27240472,0
36.44457025,74.48551911,16.89401172,0
30.81713208,41.30288571,29.26801797,0
20.63217514,46.9521485,4.907864173,0
19.93555534,99.30364324,15.938057,0
24.77019584,64.00183762,2.941346612,0
19.35201385,78.89341167,33.52335158,0
34.97634265,78.06406434,22.51863112,1
25.11543612,30.10082155,26.93714107,0
21.70017075,52.57152861,14.20763411,0
27.47123883,86.37504031,24.89266039,1
23.60643494,81.05554169,37.89815455,0
34.4124794,49.01929052,28.02972486,0
26.91415284,53.38314217,40.620698,0
19.32016757,74.94686792,18.11079201,0
23.74279157,40.17717217,11.60190383,0
15.37952164,95.00766249,42.56880366,0
26.44341989,30.66290057,21.35390391,0
21.60458589,63.91812383,1.211455409,0
24.646698,49.62554102,33.50709987,0
34.97811049,38.48216391,33.38153834,0
25.93537216,61.76351212,19.17040971,0
35.6888267,87.98891092,49.18543013,0
19.2699133,97.9483387,27.06413066,0
24.65283492,85.07017764,6.557299606,0
36.35866791,33.9352223,31.29557836,0
26.18247229,44.06659164,37.86640832,0
39.46200261,43.83638678,23.53174216,0
15.43719602,65.0623408,47.75969838,0
31.88443473,62.84322822,2.045450715,0
22.20631412,90.57947671,5.424385812,0
25.68157222,49.45652535,15.57052633,0
20.91863872,53.76990704,3.122741096,0
33.93422154,52.07126932,37.00328195,0
21.80206663,90.93889784,42.45675483,0
22.69028523,45.66851539,30.82281017,0
39.15383351,48.46461699,48.6614261,0
39.36892215,98.81457582,35.73396019,0
23.97366764,78.70772918,6.270470357,0
